farmyr,Year,Longitude,Latitude
11-020-101-00009-00-00 2009,2009,-6.187334914,36.7423784
11-020-101-00009-06-00 2014,2014,-6.187464751,36.74240718
11-020-101-00009-06-00 2015,2015,-6.187464751,36.74240718
11-020-101-00010-08 2013,2013,-6.187268803,36.7407812
11-020-101-00011-00-00 2007,2007,-6.186674177,36.73872492
11-020-101-00011-00-00 2008,2008,-6.186674177,36.73872492
11-020-101-00011-00-00 2009,2009,-6.186674177,36.73872492
11-020-101-00011-00-00 2010,2010,-6.186674177,36.73872492
11-020-101-00011-00-00 2011,2011,-6.186674177,36.73872492
11-020-101-00011-00-00 2012,2012,-6.186674177,36.73872492
11-020-101-00011-00-00 2014,2014,-6.186674177,36.73872492
11-020-101-00011-00-00 2015,2015,-6.186674177,36.73872492
11-020-101-00014-01 2014,2014,-6.196021617,36.7343831
11-020-101-00024-04 2014,2014,-6.193679513,36.74647547
11-020-101-00024-04 2015,2015,-6.193679513,36.74647547
11-020-101-00024-04 2016,2016,-6.193679513,36.74647547
11-020-101-00025-00-00 2008,2008,-6.191432031,36.74374635
11-020-101-00025-00-00 2009,2009,-6.191432031,36.74374635
11-020-101-00025-00-00 2010,2010,-6.191427621,36.74374259
11-020-101-00025-00-00 2011,2011,-6.191427621,36.74374259
11-020-101-00029-00-00 2007,2007,-6.211831726,36.73471395
11-020-101-00029-00-00 2008,2008,-6.211831726,36.73471395
11-020-101-00029-00-00 2009,2009,-6.211831726,36.73471395
11-020-101-00029-00-00 2010,2010,-6.211831726,36.73471395
11-020-101-00029-00-00 2011,2011,-6.211831726,36.73471395
11-020-101-00029-00-00 2012,2012,-6.211831726,36.73471395
11-020-101-00029-00-00 2013,2013,-6.211831726,36.73471395
11-020-101-00066-00-10 2006,2006,-6.193235944,36.74106909
11-020-101-00066-00-20 2006,2006,-6.196982653,36.73719458
11-020-101-00079-00-00 2007,2007,-6.200212588,36.74043348
11-020-101-00079-01 2011,2011,-6.202254296,36.74238818
11-020-101-00080-02 2012,2012,-6.199979846,36.73669152
11-020-101-00091-00-00 2006,2006,-6.211714491,36.74309713
11-020-101-00091-00-00 2007,2007,-6.21172232,36.74309692
11-020-101-00091-00-00 2008,2008,-6.21172232,36.74309692
11-020-101-00091-00-00 2009,2009,-6.21172232,36.74309692
11-020-101-00091-00-00 2010,2010,-6.21172232,36.74309692
11-020-101-00091-00-00 2011,2011,-6.21172232,36.74309692
11-020-101-00091-00-00 2012,2012,-6.21172232,36.74309692
11-020-101-00091-00-00 2013,2013,-6.21172232,36.74309692
11-020-101-00103-07 2009,2009,-6.194395313,36.73425929
11-020-101-00106-00-00 2006,2006,-6.203578621,36.74044582
11-020-101-00106-00-00 2007,2007,-6.203578621,36.74044582
11-020-101-00106-00-00 2008,2008,-6.203578621,36.74044582
11-020-101-00106-05 2011,2011,-6.202849323,36.74054296
11-020-102-00002-00-00 2006,2006,-6.183314918,36.73676225
11-020-102-00002-00-00 2007,2007,-6.183314918,36.73676225
11-020-102-00002-00-00 2010,2010,-6.183312607,36.73676051
11-020-102-00002-00-00 2011,2011,-6.183312607,36.73676051
11-020-102-00002-00-00 2012,2012,-6.183312607,36.73676051
11-020-102-00002-00-00 2013,2013,-6.183312607,36.73676051
11-020-102-00002-00-00 2014,2014,-6.183312607,36.73676051
11-020-102-00002-00-00 2015,2015,-6.183312607,36.73676051
11-020-102-00003-00-00 2006,2006,-6.178827901,36.74226385
11-020-102-00003-00-00 2007,2007,-6.178826287,36.74226002
11-020-102-00003-00-00 2008,2008,-6.178826287,36.74226002
11-020-102-00003-00-00 2009,2009,-6.178826287,36.74226002
11-020-102-00003-00-00 2010,2010,-6.178826287,36.74226002
11-020-102-00003-00-00 2011,2011,-6.178826287,36.74226002
11-020-102-00004-00-0 2010,2010,-6.181650581,36.73175892
11-020-102-00004-00-0 2011,2011,-6.181650581,36.73175892
11-020-102-00004-00-0 2012,2012,-6.181650581,36.73175892
11-020-102-00006-11 2014,2014,-6.177612075,36.7350838
11-020-102-00006-11 2015,2015,-6.177612075,36.7350838
11-020-102-00006-11 2016,2016,-6.177612075,36.7350838
11-020-102-00007-00-0 2010,2010,-6.181650581,36.73175892
11-020-102-00007-00-0 2011,2011,-6.181650581,36.73175892
11-020-102-00007-00-00 2006,2006,-6.181647353,36.73175937
11-020-102-00007-00-00 2007,2007,-6.181650581,36.73175892
11-020-102-00007-00-00 2008,2008,-6.181650581,36.73175892
11-020-102-00007-00-00 2009,2009,-6.181650581,36.73175892
11-020-102-00007-44 2015,2015,-6.173425647,36.72776164
11-020-102-00007-44 2016,2016,-6.173425647,36.72776164
11-020-102-00007-44 2017,2017,-6.173425647,36.72776164
11-020-102-00007-44 2018,2018,-6.173425647,36.72776164
11-020-102-00007-44 2019,2019,-6.173425647,36.72776164
11-020-102-00011-00-00 2010,2010,-6.181650581,36.73175892
11-020-102-00011-00-00 2011,2011,-6.181650581,36.73175892
11-020-102-00011-00-00 2012,2012,-6.181650581,36.73175892
11-020-102-00015-00-00 2010,2010,-6.181650581,36.73175892
11-020-102-00015-00-00 2011,2011,-6.181650581,36.73175892
11-020-102-00015-00-00 2012,2012,-6.181650581,36.73175892
11-020-102-00015-10 2018,2018,-6.177261469,36.73575978
11-020-102-00027-00-00 2010,2010,-6.181650581,36.73175892
11-020-102-00027-00-00 2011,2011,-6.181650581,36.73175892
11-020-102-00027-00-00 2012,2012,-6.181650581,36.73175892
11-020-102-00072-00-0 2010,2010,-6.181650581,36.73175892
11-020-102-00072-00-0 2011,2011,-6.181650581,36.73175892
11-020-102-00111-00-0 2010,2010,-6.181650581,36.73175892
11-020-102-00111-00-0 2011,2011,-6.181650581,36.73175892
11-020-102-00111-00-0 2012,2012,-6.181650581,36.73175892
11-020-103-00001-17 2015,2015,-6.171758275,36.7394662
11-020-103-00001-17 2016,2016,-6.171758275,36.7394662
11-020-103-00001-17 2017,2017,-6.171758275,36.7394662
11-020-103-00001-17 2018,2018,-6.171758275,36.7394662
11-020-103-00001-17 2019,2019,-6.171758275,36.7394662
11-020-103-00002-26 2017,2017,-6.167605236,36.73621587
11-020-103-00003-02 2014,2014,-6.168049258,36.73340165
11-020-103-00003-02-3 2017,2017,-6.167270849,36.73244021
11-020-103-00003-02-3 2018,2018,-6.167270849,36.73244021
11-020-103-00006-00-a2 2007,2007,-6.16651276,36.72577098
11-020-103-00006-00-a2 2008,2008,-6.16651276,36.72577098
11-020-103-00006-00-a2 2009,2009,-6.16651276,36.72577098
11-020-103-00006-01-a2 2010,2010,-6.167027896,36.72598587
11-020-103-00006-01-a2 2011,2011,-6.167027896,36.72598587
11-020-104-00015-00-a1 2006,2006,-6.172531077,36.71193356
11-020-104-00015-00-a1 2007,2007,-6.172531077,36.71193356
11-020-104-00015-00-a1 2008,2008,-6.172531077,36.71193356
11-020-104-00015-00-a1 2011,2011,-6.172538607,36.71192615
11-020-104-00015-00-a2 2006,2006,-6.168683708,36.71036461
11-020-104-00016-00-a2 2006,2006,-6.173440297,36.7104216
11-020-104-00016-00-a2 2007,2007,-6.173440297,36.7104216
11-020-104-00016-00-a2 2008,2008,-6.173440297,36.7104216
11-020-104-00016-00-a2 2009,2009,-6.173440297,36.7104216
11-020-104-00016-00-a2 2010,2010,-6.1734501,36.71041503
11-020-104-00016-00-a2 2011,2011,-6.1734501,36.71041503
11-020-104-00016-00-a2 2012,2012,-6.1734501,36.71041503
11-020-104-00016-00-a2 2013,2013,-6.1734501,36.71041503
11-020-104-00016-04 2014,2014,-6.17510422,36.71416447
11-020-104-00016-04 2015,2015,-6.17510422,36.71416447
11-020-104-00025-00-00 2006,2006,-6.165081679,36.71442966
11-020-104-00026-00-20 2006,2006,-6.16862513,36.7166939
11-020-105-00008-06 2016,2016,-6.196509965,36.70763647
11-020-105-00018-00-b1 2006,2006,-6.190064623,36.70217613
11-020-105-00018-00-b1 2007,2007,-6.190064623,36.70217613
11-020-105-00018-00-b3 2010,2010,-6.18946475,36.70174167
11-020-105-00018-00-b3 2011,2011,-6.18946475,36.70174167
11-020-105-00018-00-b3 2012,2012,-6.18946475,36.70174167
11-020-105-00018-00-b3 2013,2013,-6.18946475,36.70174167
11-020-105-00018-00-b3 2014,2014,-6.18946475,36.70174167
11-020-105-00018-00-b3 2015,2015,-6.18946475,36.70174167
11-020-105-00025-00-00 2006,2006,-6.20182731,36.69399178
11-020-105-00025-00-00 2007,2007,-6.20182731,36.69399178
11-020-105-00025-00-00 2010,2010,-6.201821797,36.69399373
11-020-105-00025-00-00 2011,2011,-6.201821797,36.69399373
11-020-105-00027-00-00 2006,2006,-6.195705094,36.69381582
11-020-105-00085-11 2014,2014,-6.178635255,36.70506827
11-020-105-00085-11 2015,2015,-6.178635255,36.70506827
11-020-105-00085-11 2016,2016,-6.178635255,36.70506827
11-020-105-00085-11 2017,2017,-6.178635255,36.70506827
11-020-105-00085-11 2018,2018,-6.178635255,36.70506827
11-020-105-00085-11 2019,2019,-6.178635255,36.70506827
11-020-11045009 2006,2006,-6.025360444,36.70048723
11-020-11045173 2013,2013,-6.164906291,36.7528337
11-020-11045173 2016,2016,-6.164906291,36.7528337
11-020-11045173 2017,2017,-6.164907104,36.7528317
11-020-11045173 2018,2018,-6.164906291,36.7528337
11-020-11045174 2016,2016,-6.157703133,36.74243314
11-020-11045174 2017,2017,-6.157705913,36.74243541
11-020-11045174 2018,2018,-6.157703133,36.74243314
11-020-111-00010-14 2012,2012,-6.061458613,36.80347089
11-020-111-00010-14 2013,2013,-6.061458613,36.80347089
11-020-111-00010-14 2014,2014,-6.061458613,36.80347089
11-020-111-00010-14 2015,2015,-6.061458613,36.80347089
11-020-111-00010-14 2016,2016,-6.061458613,36.80347089
11-020-111-00010-14 2017,2017,-6.061458613,36.80347089
11-020-111-00010-14 2018,2018,-6.061458613,36.80347089
11-020-111-00010-14 2019,2019,-6.061458613,36.80347089
11-020-111-00017-00 2017,2017,-6.075181999,36.78322012
11-020-111-00017-00-00 2007,2007,-6.076645131,36.78730931
11-020-111-00017-00-00 2008,2008,-6.076645131,36.78730931
11-020-111-00017-00-00 2009,2009,-6.076645131,36.78730931
11-020-111-00017-13-00 2019,2019,-6.07423704,36.77989922
11-020-111-00030-00-00 2009,2009,-6.082929762,36.78562357
11-020-111-00030-00-xx 2006,2006,-6.078708011,36.78706665
11-020-119-00023-00-00 2007,2007,-6.015355735,36.68588164
11-020-119-00023-00-00 2008,2008,-6.015355735,36.68588164
11-020-119-00023-00-20 2007,2007,-6.013390559,36.69142834
11-020-119-00023-00-20 2008,2008,-6.013390559,36.69142834
11-020-119-00023-00-30 2007,2007,-6.025429175,36.70109825
11-020-119-00023-00-30 2008,2008,-6.025429175,36.70109825
11-020-119-00023-00-40 2009,2009,-6.017484654,36.69139665
11-020-119-00023-00-40 2010,2010,-6.017484654,36.69139665
11-020-119-00023-00-40 2011,2011,-6.017484654,36.69139665
11-020-119-00023-00-50 2007,2007,-6.022202838,36.69758477
11-020-119-00023-00-50 2008,2008,-6.022202838,36.69758477
11-020-119-00023-00-50 2009,2009,-6.022202838,36.69758477
11-020-119-00023-00-50 2010,2010,-6.022202838,36.69758477
11-020-119-00023-00-50 2011,2011,-6.022202838,36.69758477
11-020-119-00023-00-60 2007,2007,-6.028434416,36.69412816
11-020-119-00023-00-60 2008,2008,-6.028434416,36.69412816
11-020-119-00023-00-70 2010,2010,-6.019308419,36.69854138
11-020-119-00023-00-70 2011,2011,-6.019308419,36.69854138
11-020-119-00023-00-xx 2006,2006,-6.015036861,36.68860213
11-020-119-00040-00-00 2007,2007,-6.013483241,36.71299001
11-020-119-00040-00-00 2008,2008,-6.013483241,36.71299001
11-020-119-00040-00-00 2009,2009,-6.013483241,36.71299001
11-020-119-00040-00-10 2009,2009,-6.018429221,36.70953042
11-020-119-00040-00-20 2007,2007,-6.017100227,36.70559918
11-020-119-00040-00-20 2009,2009,-6.017100227,36.70559918
11-020-119-00040-00-21 2006,2006,-6.00947054,36.71341602
11-020-119-00040-00-40 2007,2007,-6.00917888,36.70909798
11-020-119-00040-00-40 2008,2008,-6.00917888,36.70909798
11-020-119-00040-00-40 2009,2009,-6.00917888,36.70909798
11-020-119-00040-00-40 2010,2010,-6.00917888,36.70909798
11-020-119-00040-00-40 2011,2011,-6.00917888,36.70909798
11-020-119-00040-00-50 2007,2007,-6.008878225,36.71487282
11-020-119-00040-00-50 2008,2008,-6.008878225,36.71487282
11-020-119-00040-00-50 2009,2009,-6.008878225,36.71487282
11-020-119-00040-00-50 2010,2010,-6.008878225,36.71487282
11-020-119-00040-00-50 2011,2011,-6.008878225,36.71487282
11-020-119-00143-00-00 2006,2006,-6.009830604,36.70945096
11-020-146-00002-02 2015,2015,-6.073422543,36.67628562
11-020-146-00002-02 2016,2016,-6.073422543,36.67628562
11-020-146-00002-02 2017,2017,-6.073422543,36.67628562
11-020-146-00002-02 2018,2018,-6.073422543,36.67628562
11-020-146-00002-02 2019,2019,-6.073422543,36.67628562
11-020-146-00003-04 2014,2014,-6.06039215,36.67465707
11-020-146-00003-04 2015,2015,-6.06039215,36.67465707
11-020-146-00003-04 2016,2016,-6.06039215,36.67465707
11-020-146-00003-04 2017,2017,-6.06039215,36.67465707
11-020-146-00003-04 2018,2018,-6.06039215,36.67465707
11-020-146-00003-04 2019,2019,-6.06039215,36.67465707
11-020-146-00005-00-03 2006,2006,-6.039124592,36.67008653
11-020-146-00005-00-03 2007,2007,-6.039124821,36.67008382
11-020-146-00005-00-03 2008,2008,-6.039124821,36.67008382
11-020-146-00005-00-03 2009,2009,-6.039124821,36.67008382
11-020-146-00005-06-01 2014,2014,-6.045100705,36.6732652
11-020-146-00005-06-01 2015,2015,-6.045100705,36.6732652
11-020-146-00005-06-02 2014,2014,-6.045100705,36.6732652
11-020-146-00005-06-02 2015,2015,-6.045100705,36.6732652
11-020-146-00005-06-02 2016,2016,-6.045100705,36.6732652
11-020-146-00005-06-03 2015,2015,-6.045100705,36.6732652
11-020-146-00005-06-03 2016,2016,-6.045100705,36.6732652
11-020-146-00005-08-01 2017,2017,-6.045100705,36.6732652
11-020-146-00005-08-01 2018,2018,-6.045100705,36.6732652
11-020-146-00005-08-01 2019,2019,-6.045100705,36.6732652
11-020-146-00005-08-02 2017,2017,-6.045100705,36.6732652
11-020-146-00005-08-02 2018,2018,-6.045100705,36.6732652
11-020-146-00005-08-02 2019,2019,-6.045100705,36.6732652
11-020-146-00005-08-04 2019,2019,-6.045100705,36.6732652
11-020-146-00005-08-05 2019,2019,-6.045100705,36.6732652
11-020-146-00044-01 2015,2015,-6.066485013,36.67089571
11-020-146-00044-01 2016,2016,-6.066485013,36.67089571
11-020-146-00045-04 2014,2014,-6.066485013,36.67089571
11-020-146-00045-04 2015,2015,-6.066485013,36.67089571
11-020-160-00006-11 2014,2014,-6.073422543,36.67628562
11-020-160-00006-11 2015,2015,-6.073422543,36.67628562
11-020-160-00006-11 2017,2017,-6.078127257,36.67307316
11-020-160-00006-11 2019,2019,-6.074910665,36.67444991
11-020-parc raif 2006,2006,-6.018708294,36.70922597
11-020-raif 3 2006,2006,-6.017248765,36.69566497
11-020-raif 4 2006,2006,-6.026313436,36.69539866
11-026-001-00055-00--0 2009,2009,-5.543483031,36.79515701
11-026-001-00055-00--0 2010,2010,-5.542889542,36.79516971
11-026-001-00055-00-00 2006,2006,-5.542776669,36.79514509
11-026-001-00060-00-00 2007,2007,-5.546290159,36.79803489
11-026-001-00060-00-00 2009,2009,-5.546290159,36.79803489
11-026-001-00060-00-00 2010,2010,-5.546590286,36.79762291
11-026-015-00041-00-b1 2010,2010,-6.396117145,36.75137036
11-027-005-00041-00-00 2006,2006,-6.247155722,36.67819977
11-027-006-00019-00-00 2006,2006,-6.229162069,36.66978529
11-027-006-00019-00-00 2010,2010,-6.22916191,36.66978151
11-027-006-00019-00-00 2011,2011,-6.22916191,36.66978151
11-027-008-00001-05-00 2014,2014,-6.204255952,36.66096639
11-027-008-00001-05-00 2015,2015,-6.204255952,36.66096639
11-027-008-00001-05-00 2016,2016,-6.204255952,36.66096639
11-027-009-00001-00-00 2006,2006,-6.193724319,36.65661398
11-027-021-00038-00-00 2006,2006,-6.243208546,36.66306485
11-027-021-00050-00-00 2006,2006,-6.232838338,36.64056777
11-027-021-00050-00-00 2007,2007,-6.232838338,36.64056777
11-028-014-00005-00-00 2009,2009,-6.054550106,36.48885993
11-028-014-00005-22 2010,2010,-6.055051042,36.49095433
11-028-014-00006-00-00 2006,2006,-6.048862764,36.49402976
11-028-014-00006-00-00 2007,2007,-6.048862764,36.49402976
11-028-014-00006-01 2010,2010,-6.045141111,36.49466828
11-028-015-00104-00-00 2008,2008,-6.111019462,36.47584684
11-028-015-00104-00-00 2009,2009,-6.111019462,36.47584684
11-028-015-00173-00-00 2006,2006,-6.097676605,36.47398622
11-028-015-00173-00-00 2007,2007,-6.097676605,36.47398622
11-028-015-00173-00-00 2008,2008,-6.097676605,36.47398622
11-028-015-00173-00-00 2009,2009,-6.097676605,36.47398622
11-028-015-00173-04 2010,2010,-6.096828415,36.47370097
11-028-015-00173-04 2011,2011,-6.096828415,36.47370097
11-028-015-00173-04 2012,2012,-6.096828415,36.47370097
11-028-015-00173-04 2013,2013,-6.096828415,36.47370097
11-030-001-00028-00-00 2009,2009,-6.355753079,36.69605056
11-030-001-00054-00-00 2007,2007,-6.38001403,36.72118866
11-030-002-00035-00-00 2006,2006,-6.35174515,36.71617379
11-030-002-00035-00-00 2007,2007,-6.35174515,36.71617379
11-030-016-00085-00-a1 2007,2007,-6.330948765,36.66975939
11-030-016-00092-00-b1 2006,2006,-6.337315222,36.66734815
11-030-016-00093-00-b1 2008,2008,-6.337574127,36.66781844
11-030-016-00093-00-b1 2009,2009,-6.337574127,36.66781844
11-030-016-00095-00-00 2007,2007,-6.332001925,36.66181198
11-030-019-00004-00-00 2006,2006,-6.38344445,36.678764
11-030-019-00004-00-00 2007,2007,-6.38344445,36.678764
11-030-019-00042-00-00 2006,2006,-6.3686194,36.66601352
11-030-019-00042-00-00 2007,2007,-6.3686194,36.66601352
11-030-019-00042-00-00 2008,2008,-6.3686194,36.66601352
11-030-024-00022-00-b1 2007,2007,-6.364483038,36.67047793
11-032-005-00078-00-00 2006,2006,-6.293381917,36.78591988
11-032-005-00078-00-00 2007,2007,-6.293383962,36.78591532
11-032-005-00078-00-00 2008,2008,-6.293383962,36.78591532
11-032-005-00078-00-00 2009,2009,-6.293383962,36.78591532
11-032-005-00078-01-00 2010,2010,-6.293383962,36.78591532
11-032-006-00061-00-00 2007,2007,-6.298771059,36.77536209
11-032-006-00061-00-00 2008,2008,-6.298771059,36.77536209
11-032-006-00061-00-00 2009,2009,-6.298771059,36.77536209
11-032-006-00061-03 2012,2012,-6.298757419,36.77538616
11-032-006-00061-03 2013,2013,-6.298757419,36.77538616
11-032-006-00061-03 2014,2014,-6.298757419,36.77538616
11-032-006-00061-03 2015,2015,-6.298757419,36.77538616
11-032-006-00061-03-00 2010,2010,-6.298767448,36.77535885
11-032-006-00113-00-00 2006,2006,-6.303970632,36.76976295
11-032-006-00113-00-00 2007,2007,-6.303970632,36.76976295
11-032-006-00129-00-00 2006,2006,-6.301827029,36.77310415
11-032-007-00018-00 2014,2014,-6.310512624,36.72005913
11-032-008-00007-00-00 2006,2006,-6.318687311,36.72646748
11-032-008-00007-00-00 2007,2007,-6.318687311,36.72646748
11-032-008-00007-00-00 2008,2008,-6.318687311,36.72646748
11-032-008-00032-00-00 2006,2006,-6.329355011,36.73597714
11-032-008-00032-00-00 2007,2007,-6.329355011,36.73597714
11-032-010-00051-00-00 2007,2007,-6.325453145,36.72468808
11-032-010-00051-00-28 2006,2006,-6.325449418,36.72469251
11-032-010-00070-00 2012,2012,-6.335855286,36.73232354
11-032-010-00070-00 2013,2013,-6.335855286,36.73232354
11-032-010-00070-00-a2 2006,2006,-6.335749486,36.7322793
11-032-010-00070-00-a2 2007,2007,-6.335754881,36.73227464
11-032-010-00070-00-a2 2008,2008,-6.335754881,36.73227464
11-032-010-00070-00-a2 2009,2009,-6.335754881,36.73227464
11-032-010-00070-01 2014,2014,-6.335855898,36.73228082
11-032-010-00070-01 2015,2015,-6.335855898,36.73228082
11-032-010-00070-01-a2 2010,2010,-6.335754881,36.73227464
11-032-010-00090-01 2014,2014,-6.344504955,36.73630876
11-032-010-00090-02-1 2015,2015,-6.344504955,36.73630876
11-032-011-00045-00-00 2006,2006,-6.34587649,36.73386438
11-032-011-00045-00-00 2007,2007,-6.34587649,36.73386438
11-032-011-00046-00-a2 2007,2007,-6.347804463,36.73258793
11-032-011-00046-00-a2 2008,2008,-6.347803092,36.73260274
11-032-011-00067-00-00 2006,2006,-6.341243645,36.7266782
11-032-011-00067-00-00 2007,2007,-6.341243645,36.7266782
11-032-011-00068-04-1 2014,2014,-6.342781066,36.72522034
11-032-011-00068-04-1 2015,2015,-6.342781066,36.72522034
11-032-011-00074-00-00 2008,2008,-6.337185605,36.72180362
11-032-011-00074-00-00 2009,2009,-6.337185605,36.72180362
11-032-011-00074-00-00 2011,2011,-6.337185605,36.72180362
11-032-011-00074-01-00 2010,2010,-6.337181775,36.72180049
11-032-012-00015-00-00 2007,2007,-6.355975974,36.74521212
11-032-012-00015-00-00 2008,2008,-6.355975974,36.74521212
11-032-012-00015-00-00 2009,2009,-6.355975974,36.74521212
11-032-012-00015-00-00 2011,2011,-6.355975974,36.74521212
11-032-012-00015-00-00 2012,2012,-6.355975974,36.74521212
11-032-012-00015-00-00 2013,2013,-6.355975974,36.74521212
11-032-012-00015-00-a2 2006,2006,-6.35597154,36.74521315
11-032-012-00015-01 2014,2014,-6.355885721,36.74504492
11-032-012-00015-01 2015,2015,-6.355885721,36.74504492
11-032-012-00015-04-00 2010,2010,-6.355975974,36.74521212
11-032-012-00085-00 2014,2014,-6.349462244,36.72982585
11-032-012-00085-00 2015,2015,-6.349462244,36.72982585
11-032-012-00086-00-00 2006,2006,-6.34889261,36.72341746
11-032-012-00086-00-00 2007,2007,-6.34889261,36.72341746
11-032-012-00086-00-b1 2008,2008,-6.348661477,36.72304671
11-032-012-00124-00-a3 2006,2006,-6.35691379,36.72396255
11-032-012-00124-00-a3 2007,2007,-6.356919144,36.72395699
11-032-012-00124-00-a3 2008,2008,-6.356015982,36.72352296
11-032-012-00172-00-00 2008,2008,-6.351986233,36.73252091
11-032-012-00172-00-00 2009,2009,-6.351986233,36.73252091
11-032-012-00172-00-00 2010,2010,-6.351986233,36.73252091
11-032-012-00172-00-00 2011,2011,-6.351986233,36.73252091
11-032-012-00172-00-00 2012,2012,-6.351986233,36.73252091
11-032-013-00029-01 2014,2014,-6.36116753,36.73384751
11-032-013-00029-01 2015,2015,-6.36116753,36.73384751
11-032-013-00031-00-00 2008,2008,-6.36055418,36.73165388
11-032-013-00031-00-00 2009,2009,-6.36055418,36.73165388
11-032-013-00031-01-00 2010,2010,-6.360557012,36.73165723
11-032-013-00047-00-00 2006,2006,-6.367105625,36.73498598
11-032-013-00047-00-00 2007,2007,-6.367105625,36.73498598
11-032-014-00072-00-b1 2008,2008,-6.360723899,36.77240642
11-032-014-00072-00-b2 2006,2006,-6.362253863,36.75503352
11-032-014-00072-00-b2 2007,2007,-6.362253863,36.75503352
11-032-015-00057-00-00 2006,2006,-6.374150438,36.74758092
11-032-015-00057-00-00 2007,2007,-6.374150438,36.74758092
11-032-017-00072-00-00 2006,2006,-6.3905424,36.76410788
11-032-017-00072-00-00 2007,2007,-6.3905424,36.76410788
11-032-017-00072-00-00 2008,2008,-6.389864803,36.76448762
11-032-025-00099-00-a5 2006,2006,-6.321540693,36.7837827
11-032-025-00099-00-a5 2007,2007,-6.321540693,36.7837827
11-032-026-00089-00-00 2006,2006,-6.321529069,36.77617551
11-032-026-00089-00-00 2007,2007,-6.321529069,36.77617551
11-032-027-00068-00 2014,2014,-6.326577463,36.76159956
11-032-027-00071-00-a2 2006,2006,-6.32732165,36.75934476
11-032-027-00092-00-00 2006,2006,-6.323039402,36.75798622
11-032-027-00092-00-00 2007,2007,-6.323039402,36.75798622
11-032-029-00085-00-00 2006,2006,-6.342293544,36.74615177
11-032-029-00085-00-00 2008,2008,-6.342293544,36.74615177
11-037-003-00017-00-01 2008,2008,-6.186942507,36.89440041
11-037-003-00031-00-01 2006,2006,-6.186641679,36.89134991
11-037-003-00031-00-01 2007,2007,-6.186641679,36.89134991
11-037-003-00067-00-01 2007,2007,-6.183664293,36.88530253
11-037-003-00086-00-00 2008,2008,-6.190219555,36.89079426
11-037-003-00299-00-01 2006,2006,-6.197421453,36.88971745
11-037-004-00061-00-01 2006,2006,-6.172744395,36.88110755
11-037-004-00061-00-01 2007,2007,-6.172744395,36.88110755
11-037-004-00117-00-01 2008,2008,-6.174706142,36.88324471
11-037-005-00006-00-01 2008,2008,-6.15544267,36.88441211
11-037-005-00006-05-02 2009,2009,-6.15519848,36.88457575
11-037-005-00097-00-01 2006,2006,-6.170514859,36.88008583
11-037-005-00102-00-01 2006,2006,-6.169080993,36.88094409
11-037-005-00102-00-01 2007,2007,-6.169080993,36.88094409
11-037-006-00068-00-00 2006,2006,-6.158970163,36.87838418
11-037-006-00068-00-00 2007,2007,-6.158970163,36.87838418
11-037-006-00068-00-00 2008,2008,-6.158970163,36.87838418
11-037-006-00068-00-00 2009,2009,-6.158970163,36.87838418
11-037-006-00068-02-00 2011,2011,-6.159907257,36.87662918
11-037-006-00068-02-00 2012,2012,-6.159907257,36.87662918
11-037-006-00068-02-00 2013,2013,-6.159907257,36.87662918
11-037-006-00068-02-00 2014,2014,-6.159907257,36.87662918
11-037-006-00068-02-00 2015,2015,-6.159907257,36.87662918
11-037-006-00068-02-00 2016,2016,-6.159907257,36.87662918
11-037-006-00068-02-00 2017,2017,-6.159907257,36.87662918
11-037-006-00068-02-00 2018,2018,-6.159907257,36.87662918
11-037-006-00068-02-00 2019,2019,-6.159907257,36.87662918
11-037-006-00068-02-xx 2010,2010,-6.159770089,36.86840601
11-037-007-00011-00-oo 2006,2006,-6.157985247,36.86809306
11-037-007-00011-00-oo 2007,2007,-6.157985247,36.86809306
11-037-007-00011-00-oo 2008,2008,-6.157985247,36.86809306
11-037-007-00011-04-01 2009,2009,-6.158067219,36.86872164
11-037-010-00007-00-01 2006,2006,-6.170481588,36.85894753
11-037-010-00007-00-01 2007,2007,-6.170481588,36.85894753
11-037-011-00127-00-01 2006,2006,-6.188943574,36.86391364
11-037-011-00127-00-01 2007,2007,-6.188943574,36.86391364
11-037-011-00127-00-01 2008,2008,-6.188943574,36.86391364
11-037-011-00127-03-01 2009,2009,-6.188883852,36.86409546
11-037-011-00128-00-00 2011,2011,-6.191121546,36.85858387
11-037-011-00128-00-00 2012,2012,-6.191121546,36.85858387
11-037-011-00128-00-00 2013,2013,-6.191121546,36.85858387
11-037-011-00128-00-00 2014,2014,-6.191121546,36.85858387
11-037-011-00128-00-00 2015,2015,-6.191121546,36.85858387
11-037-011-00128-00-00 2016,2016,-6.191121546,36.85858387
11-037-011-00128-00-00 2017,2017,-6.191121546,36.85858387
11-037-011-00128-00-00 2018,2018,-6.191121546,36.85858387
11-037-011-00128-00-00 2019,2019,-6.191121546,36.85858387
11-037-011-00128-00-xx 2008,2008,-6.189830687,36.86043872
11-037-011-00128-00-xx 2009,2009,-6.189830687,36.86043872
11-037-013-00086-00-00 2006,2006,-6.1911685,36.87345025
11-037-013-00086-00-00 2007,2007,-6.1911685,36.87345025
11-037-013-00086-00-00 2008,2008,-6.1911685,36.87345025
11-037-013-00086-04-02 2009,2009,-6.190982506,36.87329305
11-037-013-00141-00-01 2008,2008,-6.20840573,36.88226663
14-002-012-00070-00-00 2006,2006,-4.616690748,37.44980906
14-002-020-00031-01 2010,2010,-4.643286311,37.52187738
